user_id,group_name,group,perk
516682,Other Frequent Travelers,6,No Cancellation Fees
516694,Luxury Lovers,5,Free Hotel Meal
516697,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
516704,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
516732,Other Frequent Travelers,6,No Cancellation Fees
516739,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
516744,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
516763,Luxury Lovers,5,Free Hotel Meal
516765,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
516789,Big Spenders,2,1 Night Free (with Flight Booking)
516798,Luxury Lovers,5,Free Hotel Meal
516806,Big Spenders,2,1 Night Free (with Flight Booking)
516808,Other Frequent Travelers,6,No Cancellation Fees
516827,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
516833,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
516841,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
516862,Luxury Lovers,5,Free Hotel Meal
516933,Luxury Lovers,5,Free Hotel Meal
516939,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
516965,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
516967,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
516972,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517033,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517061,Other Frequent Travelers,6,No Cancellation Fees
517064,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517076,Luxury Lovers,5,Free Hotel Meal
517105,Other Frequent Travelers,6,No Cancellation Fees
517119,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
517131,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517142,Other Frequent Travelers,6,No Cancellation Fees
517143,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517150,Big Spenders,2,1 Night Free (with Flight Booking)
517158,Other Frequent Travelers,6,No Cancellation Fees
517205,Luxury Lovers,5,Free Hotel Meal
517212,Other Frequent Travelers,6,No Cancellation Fees
517219,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
517231,Luxury Lovers,5,Free Hotel Meal
517284,Luxury Lovers,5,Free Hotel Meal
517324,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517330,Luxury Lovers,5,Free Hotel Meal
517356,Big Spenders,2,1 Night Free (with Flight Booking)
517370,Other Frequent Travelers,6,No Cancellation Fees
517392,Other Frequent Travelers,6,No Cancellation Fees
517393,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517397,Other Frequent Travelers,6,No Cancellation Fees
517403,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517415,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517438,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
517445,Luxury Lovers,5,Free Hotel Meal
517467,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517486,Other Frequent Travelers,6,No Cancellation Fees
517491,Other Frequent Travelers,6,No Cancellation Fees
517543,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
517545,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517548,Other Frequent Travelers,6,No Cancellation Fees
517549,Big Spenders,2,1 Night Free (with Flight Booking)
517571,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517579,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
517581,Big Spenders,2,1 Night Free (with Flight Booking)
517596,Other Frequent Travelers,6,No Cancellation Fees
517622,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
517633,Big Spenders,2,1 Night Free (with Flight Booking)
517653,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517674,Big Spenders,2,1 Night Free (with Flight Booking)
517675,Big Spenders,2,1 Night Free (with Flight Booking)
517676,Luxury Lovers,5,Free Hotel Meal
517700,Other Frequent Travelers,6,No Cancellation Fees
517715,Big Spenders,2,1 Night Free (with Flight Booking)
517732,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517735,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
517739,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517743,Other Frequent Travelers,6,No Cancellation Fees
517772,Other Frequent Travelers,6,No Cancellation Fees
517776,Big Spenders,2,1 Night Free (with Flight Booking)
517787,Luxury Lovers,5,Free Hotel Meal
517803,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
517819,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517825,Other Frequent Travelers,6,No Cancellation Fees
517839,Other Frequent Travelers,6,No Cancellation Fees
517847,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
517871,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517894,Luxury Lovers,5,Free Hotel Meal
517898,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517925,Big Spenders,2,1 Night Free (with Flight Booking)
517931,Luxury Lovers,5,Free Hotel Meal
517961,Luxury Lovers,5,Free Hotel Meal
517967,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
517968,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518012,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518015,Big Spenders,2,1 Night Free (with Flight Booking)
518041,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518044,Other Frequent Travelers,6,No Cancellation Fees
518074,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518084,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518092,Other Frequent Travelers,6,No Cancellation Fees
518121,Big Spenders,2,1 Night Free (with Flight Booking)
518127,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518135,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518191,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518196,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518211,Other Frequent Travelers,6,No Cancellation Fees
518219,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518281,Other Frequent Travelers,6,No Cancellation Fees
518324,Other Frequent Travelers,6,No Cancellation Fees
518334,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518338,Other Frequent Travelers,6,No Cancellation Fees
518347,Other Frequent Travelers,6,No Cancellation Fees
518348,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518354,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
518372,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518393,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518406,Other Frequent Travelers,6,No Cancellation Fees
518416,Big Spenders,2,1 Night Free (with Flight Booking)
518422,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518443,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518450,Luxury Lovers,5,Free Hotel Meal
518480,Big Spenders,2,1 Night Free (with Flight Booking)
518495,Big Spenders,2,1 Night Free (with Flight Booking)
518516,Other Frequent Travelers,6,No Cancellation Fees
518526,Big Spenders,2,1 Night Free (with Flight Booking)
518527,Big Spenders,2,1 Night Free (with Flight Booking)
518533,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518535,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518541,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518567,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518579,Other Frequent Travelers,6,No Cancellation Fees
518582,Big Spenders,2,1 Night Free (with Flight Booking)
518585,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518612,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518628,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
518629,Other Frequent Travelers,6,No Cancellation Fees
518639,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518642,Luxury Lovers,5,Free Hotel Meal
518645,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
518694,Luxury Lovers,5,Free Hotel Meal
518696,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518711,Luxury Lovers,5,Free Hotel Meal
518716,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518722,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518726,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518735,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518743,Big Spenders,2,1 Night Free (with Flight Booking)
518747,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518751,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518756,Luxury Lovers,5,Free Hotel Meal
518826,Luxury Lovers,5,Free Hotel Meal
518827,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518865,Other Frequent Travelers,6,No Cancellation Fees
518866,Luxury Lovers,5,Free Hotel Meal
518867,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518870,Other Frequent Travelers,6,No Cancellation Fees
518894,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518896,Big Spenders,2,1 Night Free (with Flight Booking)
518907,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518922,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518925,Luxury Lovers,5,Free Hotel Meal
518931,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
518954,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
518956,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518963,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
518971,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
518998,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519014,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519059,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519079,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519089,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519091,Luxury Lovers,5,Free Hotel Meal
519096,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519114,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519117,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519137,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519140,Other Frequent Travelers,6,No Cancellation Fees
519171,Luxury Lovers,5,Free Hotel Meal
519191,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519205,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519210,Luxury Lovers,5,Free Hotel Meal
519211,Other Frequent Travelers,6,No Cancellation Fees
519248,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519254,Big Spenders,2,1 Night Free (with Flight Booking)
519260,Luxury Lovers,5,Free Hotel Meal
519267,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519285,Other Frequent Travelers,6,No Cancellation Fees
519312,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519313,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519335,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519348,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519353,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519357,Other Frequent Travelers,6,No Cancellation Fees
519368,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519383,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519392,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519393,Other Frequent Travelers,6,No Cancellation Fees
519406,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519412,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519419,Luxury Lovers,5,Free Hotel Meal
519430,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519446,Other Frequent Travelers,6,No Cancellation Fees
519469,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519515,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519529,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519532,Other Frequent Travelers,6,No Cancellation Fees
519541,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519548,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519554,Big Spenders,2,1 Night Free (with Flight Booking)
519561,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519595,Other Frequent Travelers,6,No Cancellation Fees
519596,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519604,Other Frequent Travelers,6,No Cancellation Fees
519626,Other Frequent Travelers,6,No Cancellation Fees
519631,Other Frequent Travelers,6,No Cancellation Fees
519664,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519687,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519694,Other Frequent Travelers,6,No Cancellation Fees
519695,Other Frequent Travelers,6,No Cancellation Fees
519706,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519709,Other Frequent Travelers,6,No Cancellation Fees
519718,Other Frequent Travelers,6,No Cancellation Fees
519722,Other Frequent Travelers,6,No Cancellation Fees
519725,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519726,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
519747,Big Spenders,2,1 Night Free (with Flight Booking)
519769,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519774,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519787,Luxury Lovers,5,Free Hotel Meal
519799,Other Frequent Travelers,6,No Cancellation Fees
519846,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519848,Other Frequent Travelers,6,No Cancellation Fees
519853,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519859,Big Spenders,2,1 Night Free (with Flight Booking)
519885,Luxury Lovers,5,Free Hotel Meal
519888,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519893,Other Frequent Travelers,6,No Cancellation Fees
519896,Big Spenders,2,1 Night Free (with Flight Booking)
519897,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519905,Luxury Lovers,5,Free Hotel Meal
519911,Big Spenders,2,1 Night Free (with Flight Booking)
519912,Other Frequent Travelers,6,No Cancellation Fees
519943,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
519955,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519957,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
519961,Other Frequent Travelers,6,No Cancellation Fees
519965,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
519982,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
520054,Luxury Lovers,5,Free Hotel Meal
520063,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520097,Other Frequent Travelers,6,No Cancellation Fees
520106,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520141,Other Frequent Travelers,6,No Cancellation Fees
520152,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520170,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520175,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520177,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520182,Luxury Lovers,5,Free Hotel Meal
520188,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520193,Other Frequent Travelers,6,No Cancellation Fees
520225,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520244,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520248,Big Spenders,2,1 Night Free (with Flight Booking)
520250,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520256,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520265,Big Spenders,2,1 Night Free (with Flight Booking)
520277,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520291,Big Spenders,2,1 Night Free (with Flight Booking)
520298,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520307,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520311,Luxury Lovers,5,Free Hotel Meal
520314,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520327,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520358,Other Frequent Travelers,6,No Cancellation Fees
520373,Other Frequent Travelers,6,No Cancellation Fees
520397,Other Frequent Travelers,6,No Cancellation Fees
520405,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520411,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520422,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520429,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520436,Big Spenders,2,1 Night Free (with Flight Booking)
520440,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
520480,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520491,Other Frequent Travelers,6,No Cancellation Fees
520497,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520527,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
520530,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520532,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
520539,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
520556,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
